Date,Date_YMD,Status,Total,Andaman and Nicobar Islands,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Dadra and Nagar Haveli,Daman and Diu,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Lakshadweep,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Puducherry,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Uttar Pradesh,Uttarakhand,West Bengal,UN
13-Jul-22,13-07-2022,Deceased,42,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
14-Jul-22,14-07-2022,Deceased,55,0,0,0,2,2,0,0,0,0,1,1,1,2,1,0,0,1,27,0,0,4,0,0,0,1,0,0,3,0,1,0,0,0,1,2,5,0
15-Jul-22,15-07-2022,Deceased,45,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,1,17,0,0,10,0,0,0,0,1,0,1,0,1,1,0,0,2,0,5,0
16-Jul-22,16-07-2022,Deceased,60,0,0,0,2,1,0,0,0,0,2,0,1,0,1,0,2,3,29,0,0,8,0,0,0,0,0,1,3,0,0,0,0,0,0,1,6,0
17-Jul-22,17-07-2022,Deceased,26,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,6,0,0,3,1,0,0,1,0,0,1,0,1,1,0,1,0,0,5,0
18-Jul-22,18-07-2022,Deceased,34,0,0,0,3,2,0,1,0,0,2,1,0,0,0,1,0,0,11,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,3,0,6,0
19-Jul-22,19-07-2022,Deceased,2609,0,0,0,3,0,0,0,0,0,2,0,0,1,0,1,0,0,17,0,0,6,1,0,0,0,1,0,2567,1,3,0,0,0,0,0,6,0
20-Jul-22,20-07-2022,Deceased,48,0,0,0,2,2,0,0,0,0,0,1,0,1,1,1,0,0,22,0,0,7,0,0,0,0,0,0,0,2,1,0,0,0,0,2,6,0
21-Jul-22,21-07-2022,Deceased,70,0,0,0,2,1,0,7,0,0,1,1,2,0,3,0,0,1,32,0,0,6,2,2,1,1,0,0,0,1,0,1,0,0,0,0,6,0
22-Jul-22,22-07-2022,Deceased,44,0,0,0,2,2,0,1,0,0,1,1,3,0,0,0,2,0,7,0,1,6,0,2,1,0,0,1,0,0,1,1,0,0,5,0,7,0
23-Jul-22,23-07-2022,Deceased,40,0,0,0,1,2,0,1,0,0,1,0,1,0,3,2,0,0,13,0,0,5,0,1,0,1,1,1,0,0,0,0,0,0,0,0,7,0
24-Jul-22,24-07-2022,Deceased,36,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,7,0,0,6,1,0,0,1,1,0,4,0,2,0,0,2,1,0,6,0
25-Jul-22,25-07-2022,Deceased,147,0,0,0,0,0,0,1,0,0,2,100,3,1,0,0,0,1,19,0,1,6,1,1,0,0,1,0,2,0,0,0,0,0,0,1,7,0
26-Jul-22,26-07-2022,Deceased,51,0,0,0,0,2,1,1,0,0,2,0,1,0,1,0,0,1,13,0,1,12,0,4,0,1,2,0,1,0,0,0,0,1,0,0,7,0
27-Jul-22,27-07-2022,Deceased,48,0,0,0,1,0,1,1,0,0,2,0,0,0,1,2,0,2,17,0,2,8,2,0,0,0,1,0,0,0,1,0,0,2,0,0,5,0
28-Jul-22,28-07-2022,Deceased,42,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,0,3,11,0,1,3,1,0,2,1,1,0,2,1,0,0,0,0,0,2,7,0
29-Jul-22,29-07-2022,Deceased,53,0,0,0,0,2,1,2,0,0,1,1,3,4,1,2,0,4,8,0,2,6,0,0,0,0,1,0,3,0,1,0,0,0,5,0,6,0
30-Jul-22,30-07-2022,Deceased,52,0,0,0,1,0,0,2,0,0,3,1,2,2,2,2,0,1,15,0,2,4,0,0,0,1,0,0,2,0,1,0,0,1,2,1,7,0
31-Jul-22,31-07-2022,Deceased,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,7,0,0,3,0,0,0,0,2,0,3,2,1,0,0,0,0,0,7,0
01-Aug-22,01-08-2022,Deceased,42,0,0,0,0,0,0,1,0,0,2,2,1,1,3,1,0,2,13,0,0,1,0,1,0,1,1,1,2,2,0,0,0,0,0,1,6,0
02-Aug-22,02-08-2022,Deceased,54,0,0,0,2,0,1,3,0,0,3,0,0,1,2,1,0,0,16,0,0,5,2,0,0,0,1,1,3,3,0,0,0,0,3,3,4,0
03-Aug-22,03-08-2022,Deceased,62,0,0,0,2,0,1,1,0,0,5,0,0,0,4,0,0,2,27,0,0,7,0,1,0,0,0,0,3,0,0,1,0,0,1,3,4,0
04-Aug-22,04-08-2022,Deceased,53,0,0,0,1,0,0,1,0,0,4,1,1,1,1,1,0,3,12,0,1,7,2,1,1,0,2,0,3,2,1,0,0,2,0,1,4,0
05-Aug-22,05-08-2022,Deceased,45,0,0,0,0,0,0,3,0,0,2,0,3,1,2,2,0,2,9,0,1,5,0,1,0,1,1,0,1,2,1,0,0,2,0,1,5,0
06-Aug-22,06-08-2022,Deceased,45,0,0,0,0,1,0,4,0,0,1,0,0,0,1,0,1,1,15,0,2,9,3,1,0,0,1,0,1,0,0,0,0,0,0,0,4,0
07-Aug-22,07-08-2022,Deceased,36,0,0,0,0,0,0,1,0,0,2,0,3,1,0,0,0,4,10,0,2,1,2,1,0,0,2,0,2,1,0,0,0,1,0,1,2,0
08-Aug-22,08-08-2022,Deceased,35,0,0,0,0,0,0,1,0,0,6,0,2,2,3,0,0,3,6,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0
09-Aug-22,09-08-2022,Deceased,52,0,0,0,0,0,0,2,0,0,7,0,1,1,3,0,1,2,4,0,0,7,0,0,3,1,2,0,9,0,2,0,0,0,0,2,5,0
10-Aug-22,10-08-2022,Deceased,60,0,0,0,1,2,0,2,0,0,8,0,4,0,1,0,0,5,10,0,1,7,2,1,1,0,1,0,4,2,1,0,0,0,0,2,5,0
11-Aug-22,11-08-2022,Deceased,70,0,0,0,1,0,1,0,0,0,6,0,2,0,0,1,1,6,24,0,0,5,1,0,0,0,1,0,3,0,2,0,0,0,10,2,4,0
12-Aug-22,12-08-2022,Deceased,55,0,0,0,2,0,2,2,0,0,10,0,0,3,1,0,0,5,12,0,0,5,2,0,1,0,1,0,5,1,0,0,0,0,0,0,3,0
13-Aug-22,13-08-2022,Deceased,34,0,0,0,1,0,0,1,0,0,9,0,3,0,1,0,0,5,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1,3,0
14-Aug-22,14-08-2022,Deceased,30,0,0,0,0,0,1,2,0,0,5,0,1,0,1,0,0,3,1,0,0,3,0,0,1,2,1,0,2,0,0,0,0,2,2,1,2,0
15-Aug-22,15-08-2022,Deceased,34,0,0,0,1,0,0,1,0,0,8,1,2,0,0,2,0,0,6,0,0,1,0,0,0,1,1,0,6,0,1,0,0,1,2,0,0,0
16-Aug-22,16-08-2022,Deceased,62,0,0,0,0,0,1,0,0,0,3,0,1,1,2,0,0,5,32,0,0,2,0,0,0,0,1,0,6,3,1,0,0,0,0,2,1,0
17-Aug-22,17-08-2022,Deceased,53,0,0,0,0,0,1,2,0,0,8,0,2,5,0,0,0,3,9,0,1,6,0,0,0,0,2,0,5,2,0,0,0,0,2,1,4,0
18-Aug-22,18-08-2022,Deceased,45,0,0,0,0,1,0,1,0,0,8,1,0,2,1,0,0,4,6,0,0,6,0,0,0,0,1,0,4,3,1,0,0,0,2,1,3,0
19-Aug-22,19-08-2022,Deceased,39,0,0,0,0,2,0,3,0,0,3,0,0,0,1,0,0,3,9,0,1,5,0,0,0,0,1,0,2,2,0,0,0,0,1,1,5,0
20-Aug-22,20-08-2022,Deceased,44,0,0,0,0,0,0,2,0,0,9,0,3,0,1,0,0,4,10,0,0,2,0,2,0,0,1,0,1,3,1,0,0,0,1,2,2,0
21-Aug-22,21-08-2022,Deceased,26,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,0,1,2,2,1,0,0,1,0,2,4,0,0,0,0,2,0,4,0
22-Aug-22,22-08-2022,Deceased,48,0,0,0,1,2,0,1,0,0,7,0,0,3,2,0,0,6,4,0,1,1,0,0,0,0,1,0,9,4,1,0,0,0,0,1,4,0
23-Aug-22,23-08-2022,Deceased,38,0,0,0,0,0,1,0,0,0,9,0,1,2,0,0,0,2,5,0,1,7,0,0,0,1,1,0,3,2,0,0,0,0,2,0,1,0
24-Aug-22,24-08-2022,Deceased,66,0,0,0,1,0,1,0,0,0,6,0,0,2,1,0,0,3,32,0,1,5,1,0,0,0,2,1,3,0,0,0,0,0,3,1,3,0
25-Aug-22,25-08-2022,Deceased,40,0,0,0,0,0,1,3,0,0,4,1,1,1,0,2,0,3,4,0,0,6,0,1,0,0,1,0,3,4,1,1,0,0,0,0,2,0
26-Aug-22,26-08-2022,Deceased,70,0,0,0,0,0,1,0,0,0,2,1,2,6,3,1,0,3,31,0,1,4,0,0,0,0,2,0,6,3,0,0,0,0,1,0,3,0
27-Aug-22,27-08-2022,Deceased,46,0,0,0,0,0,0,4,0,0,5,1,2,0,2,0,0,2,17,0,0,6,0,0,0,0,1,0,1,1,1,0,0,0,0,0,3,0
28-Aug-22,28-08-2022,Deceased,29,0,0,0,2,0,0,0,0,0,5,1,1,1,0,0,0,5,0,0,0,5,1,0,1,0,1,0,2,0,0,0,0,0,1,0,3,0
29-Aug-22,29-08-2022,Deceased,41,0,0,0,0,1,0,1,0,0,4,2,1,3,0,0,0,2,11,0,0,5,0,1,2,0,2,0,0,1,2,1,0,0,0,1,1,0
30-Aug-22,30-08-2022,Deceased,46,0,0,0,0,1,0,1,0,0,5,0,1,1,2,0,0,5,12,0,0,8,0,0,0,0,1,0,3,2,1,0,0,0,2,0,1,0
31-Aug-22,31-08-2022,Deceased,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
